Date,Stock Name,score
2021-11-15,TSLA,0.15337417218543054
2021-11-15,TSM,0.1563175
2021-11-15,VZ,0.6597
2021-11-15,XPEV,0.4588
2021-11-15,ZS,-0.9081
2021-11-16,AAPL,0.18931666666666666
2021-11-16,AMD,0.6617076923076923
2021-11-16,AMZN,0.3687714285714286
2021-11-16,BA,0.043675
2021-11-16,COST,0.6688
2021-11-16,DIS,0.23925
2021-11-16,GOOG,0.7528599999999999
2021-11-16,META,0.174925
2021-11-16,MSFT,0.3687714285714286
2021-11-16,NIO,0.14811666666666667
2021-11-16,PG,0.3687714285714286
2021-11-16,PYPL,0.375275
2021-11-16,TSLA,0.1671217054263566
2021-11-16,TSM,0.21907297297297298
2021-11-16,XPEV,-0.13986666666666667
2021-11-17,AAPL,0.22437333333333337
2021-11-17,AMD,0.73385
2021-11-17,AMZN,0.25953333333333334
2021-11-17,COST,0.0
2021-11-17,DIS,-0.3624
2021-11-17,ENPH,0.0
2021-11-17,GOOG,0.21075
2021-11-17,KO,0.0
2021-11-17,META,0.66935
2021-11-17,MSFT,0.25953333333333334
2021-11-17,NFLX,0.777675
2021-11-17,NIO,0.3497545454545455
2021-11-17,PG,0.25953333333333334
2021-11-17,PYPL,0.6469
2021-11-17,TSLA,0.20657699115044248
2021-11-17,TSM,0.21391964285714282
2021-11-17,VZ,0.0
2021-11-17,XPEV,0.19285
2021-11-17,ZS,0.2958
2021-11-18,AAPL,0.19336170212765955
2021-11-18,AMD,0.33849166666666664
2021-11-18,AMZN,0.1977888888888889
2021-11-18,BA,0.5225333333333334
2021-11-18,CRM,0.5106
2021-11-18,DIS,0.0
2021-11-18,ENPH,0.9222
2021-11-18,META,0.41764
2021-11-18,MSFT,0.1977888888888889
2021-11-18,NFLX,0.44554999999999995
2021-11-18,NIO,0.43735625000000006
2021-11-18,PG,0.1977888888888889
2021-11-18,PYPL,0.37394000000000005
2021-11-18,TSLA,0.1817234375
2021-11-18,TSM,0.09844444444444445
2021-11-18,XPEV,0.0
2021-11-19,AAPL,0.34967000000000004
2021-11-19,AMD,0.403625
2021-11-19,AMZN,0.2295210526315789
2021-11-19,BA,0.1674333333333333
2021-11-19,DIS,0.1779
2021-11-19,GOOG,-0.0795
2021-11-19,META,-0.08146666666666666
2021-11-19,MSFT,0.2295210526315789
2021-11-19,NFLX,0.33676666666666666
2021-11-19,NIO,0.432175
2021-11-19,PG,0.2295210526315789
2021-11-19,PYPL,0.10613333333333334
2021-11-19,TSLA,0.1773512195121951
2021-11-19,TSM,0.05936818181818181
2021-11-19,XPEV,0.9403
2021-11-20,AAPL,0.3616249999999999
2021-11-20,AMD,0.10075
2021-11-20,AMZN,0.34359999999999996
2021-11-20,BA,-0.6124
2021-11-20,COST,0.3818
2021-11-20,CRM,-0.2924
2021-11-20,DIS,0.6908
2021-11-20,ENPH,0.5923499999999999
2021-11-20,GOOG,0.7574
2021-11-20,INTC,0.6908
2021-11-20,META,0.29485
2021-11-20,MSFT,0.34359999999999996
2021-11-20,NIO,0.354525
2021-11-20,PG,0.34359999999999996
2021-11-20,PYPL,0.11337499999999999
2021-11-20,TSLA,0.21021739130434777
2021-11-20,TSM,0.15750714285714287
2021-11-20,ZS,0.16575
2021-11-21,AAPL,0.19565000000000002
2021-11-21,AMD,0.21569999999999998
2021-11-21,AMZN,0.32064285714285706
2021-11-21,BA,0.12266666666666666
2021-11-21,DIS,-0.5574
2021-11-21,ENPH,0.6779
2021-11-21,GOOG,0.6186
2021-11-21,INTC,-0.5719
2021-11-21,META,0.148
2021-11-21,MSFT,0.32064285714285706
2021-11-21,NFLX,0.148
2021-11-21,NIO,0.20393
2021-11-21,PG,0.32064285714285706
2021-11-21,PYPL,-0.5848
2021-11-21,TSLA,0.15522820512820518
2021-11-21,TSM,0.21721999999999994
2021-11-21,XPEV,0.025099999999999983
2021-11-21,ZS,0.6779
2021-11-22,AAPL,0.27448636363636364
2021-11-22,AMD,0.28878181818181814
2021-11-22,AMZN,0.4638
2021-11-22,BA,0.0
2021-11-22,CRM,0.36345
2021-11-22,DIS,0.4702
2021-11-22,GOOG,0.0
2021-11-22,INTC,0.27625
2021-11-22,META,0.25949999999999995
2021-11-22,MSFT,0.4638
2021-11-22,NFLX,0.3595
2021-11-22,NIO,0.305178947368421
2021-11-22,PG,0.4638
2021-11-22,PYPL,-0.13851666666666668
2021-11-22,TSLA,0.21149999999999994
2021-11-22,TSM,0.09639594594594594
2021-11-22,XPEV,0.0
2021-11-22,ZS,0.3548
2021-11-23,AAPL,0.4014625
2021-11-23,AMD,0.6819000000000001
2021-11-23,AMZN,0.33449999999999996
2021-11-23,BA,0.3058
2021-11-23,CRM,0.2178
2021-11-23,GOOG,0.56105
2021-11-23,META,0.5142833333333333
2021-11-23,MSFT,0.33449999999999996
2021-11-23,NFLX,0.4252666666666666
2021-11-23,NIO,0.18026875
2021-11-23,PG,0.33449999999999996
2021-11-23,PYPL,0.31845
2021-11-23,TSLA,0.19506746031746028
2021-11-23,TSM,0.08950526315789474
2021-11-23,XPEV,0.27632500000000004
2021-11-23,ZS,0.0
2021-11-24,AAPL,0.17671249999999997
2021-11-24,AMD,0.10509999999999997
2021-11-24,AMZN,0.40950000000000003
2021-11-24,DIS,0.128
2021-11-24,META,0.37355000000000005
2021-11-24,MSFT,0.40950000000000003
2021-11-24,NFLX,0.24695
2021-11-24,NIO,0.2424846153846154
2021-11-24,PG,0.40950000000000003
2021-11-24,PYPL,0.7955
2021-11-24,TSLA,0.25327755102040816
2021-11-24,TSM,0.1424135135135135
2021-11-24,VZ,0.31835
2021-11-24,XPEV,0.13396666666666665
2021-11-25,AAPL,0.43916000000000005
2021-11-25,AMD,0.49128
2021-11-25,AMZN,0.2567333333333333
2021-11-25,BA,0.0
2021-11-25,DIS,0.0
2021-11-25,META,0.5544333333333333
2021-11-25,MSFT,0.2567333333333333
2021-11-25,NFLX,0.5423
2021-11-25,NIO,0.36422666666666675
2021-11-25,PG,0.2567333333333333
2021-11-25,PYPL,0.0
2021-11-25,TSLA,0.29840819672131147
2021-11-25,TSM,0.2219653846153846
2021-11-25,XPEV,0.45117500000000005
2021-11-26,AAPL,0.10040000000000002
2021-11-26,AMD,-0.08516000000000001
2021-11-26,AMZN,-0.13005000000000003
2021-11-26,BA,0.0
2021-11-26,COST,0.40475
2021-11-26,GOOG,0.0
2021-11-26,META,0.18959999999999996
2021-11-26,MSFT,-0.13005000000000003
2021-11-26,NFLX,0.0
2021-11-26,NIO,0.15318
2021-11-26,PG,-0.13005000000000003
2021-11-26,PYPL,0.9081
2021-11-26,TSLA,0.11017011494252875
2021-11-26,TSM,0.27351428571428565
2021-11-26,VZ,0.605
2021-11-26,XPEV,-0.13876666666666668
2021-11-27,AAPL,0.14298571428571427
2021-11-27,AMD,0.501
2021-11-27,AMZN,0.3654
2021-11-27,COST,0.0
2021-11-27,CRM,0.0
2021-11-27,GOOG,0.0
2021-11-27,META,0.7972666666666667
2021-11-27,MSFT,0.3654
2021-11-27,NFLX,0.3675
2021-11-27,NIO,0.1909857142857143
2021-11-27,PG,0.3654
2021-11-27,TSLA,0.059757446808510625
2021-11-27,TSM,0.1760076923076923
2021-11-28,AAPL,0.2441888888888889
2021-11-28,AMD,0.4556666666666668
2021-11-28,AMZN,0.178875
2021-11-28,BA,0.0
2021-11-28,CRM,0.38585
2021-11-28,DIS,0.8225
2021-11-28,ENPH,0.6537999999999999
2021-11-28,META,0.4513666666666667
2021-11-28,MSFT,0.178875
2021-11-28,NFLX,0.4607
2021-11-28,NIO,0.1903636363636364
2021-11-28,PG,0.178875
2021-11-28,PYPL,-0.7269
2021-11-28,TSLA,0.3403136363636363
2021-11-28,TSM,0.30746363636363633
2021-11-28,XPEV,0.7783
2021-11-28,ZS,0.3243
2021-11-29,AAPL,0.32167
2021-11-29,AMD,0.5703199999999999
2021-11-29,AMZN,0.5532600000000001
2021-11-29,BX,0.5267
2021-11-29,CRM,0.7076
2021-11-29,DIS,0.2263
2021-11-29,ENPH,0.2244
2021-11-29,GOOG,0.0
2021-11-29,META,0.6701400000000001
2021-11-29,MSFT,0.5532600000000001
2021-11-29,NFLX,0.58745
2021-11-29,NIO,0.28859999999999997
2021-11-29,PG,0.5532600000000001
2021-11-29,PYPL,0.5106
2021-11-29,TSLA,0.1828412371134021
2021-11-29,TSM,0.3357636363636364
2021-11-29,XPEV,0.4515
2021-11-29,ZS,0.4759333333333333
2021-11-30,AAPL,0.1541074074074074
2021-11-30,AMD,0.11005714285714285
2021-11-30,AMZN,0.13598
2021-11-30,COST,0.3818
2021-11-30,CRM,0.0
2021-11-30,GOOG,0.25
2021-11-30,INTC,0.0
2021-11-30,META,0.27453333333333335
2021-11-30,MSFT,0.13598
2021-11-30,NFLX,0.0593
2021-11-30,NIO,0.09392500000000001
2021-11-30,PG,0.13598
2021-11-30,PYPL,0.20477999999999996
2021-11-30,TSLA,0.12931326530612247
2021-11-30,TSM,0.1554083333333333
2021-11-30,XPEV,0.0
2021-11-30,ZS,0.7096
2021-12-01,AAPL,-0.010062962962962961
2021-12-01,AMD,0.5477333333333333
2021-12-01,AMZN,0.1570625
2021-12-01,BA,-0.0129
2021-12-01,CRM,0.0
2021-12-01,DIS,0.6652
2021-12-01,GOOG,-0.7959
2021-12-01,META,-0.137875
2021-12-01,MSFT,0.1570625
2021-12-01,NFLX,-0.031549999999999995
2021-12-01,NIO,0.11361052631578947
2021-12-01,PG,0.1570625
2021-12-01,PYPL,0.22618333333333332
2021-12-01,TSLA,0.16871565217391304
2021-12-01,TSM,0.2742790697674419
2021-12-01,XPEV,0.08030000000000001
2021-12-01,ZS,0.8126
2021-12-02,AAPL,0.15068461538461536
2021-12-02,AMD,0.38612
2021-12-02,AMZN,0.61015
2021-12-02,BA,0.4134
2021-12-02,BX,0.2023
2021-12-02,ENPH,0.48885
2021-12-02,F,0.6124
2021-12-02,GOOG,0.35733333333333334
2021-12-02,INTC,0.4802
2021-12-02,META,0.07053333333333332
2021-12-02,MSFT,0.61015
2021-12-02,NFLX,0.4019
2021-12-02,NIO,0.011280000000000002
2021-12-02,NOC,0.6124
2021-12-02,PG,0.61015
2021-12-02,PYPL,0.20898
2021-12-02,TSLA,0.11983189655172417
2021-12-02,TSM,0.21086875
2021-12-02,XPEV,0.43935
2021-12-03,AAPL,0.34374000000000005
2021-12-03,AMD,-0.02971666666666666
2021-12-03,AMZN,0.2399
2021-12-03,BA,0.44765000000000005
2021-12-03,COST,-0.3818
2021-12-03,DIS,-0.016566666666666674
2021-12-03,ENPH,0.4981
2021-12-03,GOOG,0.0
2021-12-03,META,0.2517090909090909
2021-12-03,MSFT,0.2399
2021-12-03,NFLX,0.08895
2021-12-03,NIO,0.03773571428571428
2021-12-03,PG,0.2399
2021-12-03,PYPL,0.19000000000000003
2021-12-03,TSLA,0.17064444444444446
2021-12-03,TSM,0.3905357142857143
2021-12-03,XPEV,-0.06659999999999999
2021-12-03,ZS,0.6369
2021-12-04,AAPL,0.4064777777777778
2021-12-04,AMD,0.10115
2021-12-04,AMZN,0.479825
2021-12-04,CRM,0.7717
2021-12-04,DIS,-0.1531
2021-12-04,GOOG,0.7906
2021-12-04,META,0.2955
2021-12-04,MSFT,0.479825
2021-12-04,NIO,0.1887
2021-12-04,PG,0.479825
2021-12-04,PYPL,-0.1531
2021-12-04,TSLA,0.27483235294117647
2021-12-04,TSM,0.33668
2021-12-04,XPEV,0.0
2021-12-05,AAPL,0.24058000000000002
2021-12-05,AMD,0.4458571428571429
2021-12-05,AMZN,0.14662000000000003
2021-12-05,BA,0.0
2021-12-05,COST,-0.07655
2021-12-05,DIS,0.4753
2021-12-05,ENPH,0.6249
2021-12-05,INTC,0.869
2021-12-05,META,0.0
2021-12-05,MSFT,0.14662000000000003
2021-12-05,NFLX,0.0
2021-12-05,NIO,0.3027222222222222
2021-12-05,PG,0.14662000000000003
2021-12-05,PYPL,0.501
2021-12-05,TSLA,0.2492101449275362
2021-12-05,TSM,0.29755625
2021-12-05,XPEV,0.1866
2021-12-05,ZS,0.6249
2021-12-06,AAPL,0.04916875
2021-12-06,AMD,0.40458333333333335
2021-12-06,AMZN,0.1636714285714286
2021-12-06,BA,0.16285000000000002
2021-12-06,COST,-0.2263
2021-12-06,CRM,0.0
2021-12-06,DIS,0.1404
2021-12-06,GOOG,0.3825
2021-12-06,INTC,0.1634
2021-12-06,KO,-0.4088
2021-12-06,META,0.3585
2021-12-06,MSFT,0.1636714285714286
2021-12-06,NFLX,-0.4088
2021-12-06,NIO,0.27450909090909087
2021-12-06,PG,0.1636714285714286
2021-12-06,PYPL,0.460175
2021-12-06,TSLA,0.17652919254658384
2021-12-06,TSM,0.26697575757575753
2021-12-06,XPEV,0.5994
2021-12-06,ZS,0.8316
2021-12-07,AAPL,0.11548409090909094
2021-12-07,AMD,0.6224142857142857
2021-12-07,AMZN,0.3371363636363637
2021-12-07,COST,0.4598
2021-12-07,DIS,0.28608
2021-12-07,GOOG,0.08103333333333336
2021-12-07,INTC,0.31165000000000004
2021-12-07,META,0.10345
2021-12-07,MSFT,0.3371363636363637
2021-12-07,NFLX,0.125
2021-12-07,NIO,0.19151176470588235
2021-12-07,PG,0.3371363636363637
2021-12-07,PYPL,0.04043333333333333
2021-12-07,TSLA,0.16254913793103457
2021-12-07,TSM,0.23957500000000004
2021-12-08,AAPL,0.14844838709677421
2021-12-08,AMD,0.39497499999999997
2021-12-08,AMZN,0.212975
2021-12-08,COST,0.401
2021-12-08,CRM,0.1909
2021-12-08,DIS,-0.09683999999999998
2021-12-08,ENPH,0.1531
2021-12-08,GOOG,0.42
2021-12-08,INTC,-0.4767
2021-12-08,KO,0.0
2021-12-08,META,0.3084571428571428
2021-12-08,MSFT,0.212975
2021-12-08,NFLX,0.0
2021-12-08,NIO,0.27724615384615386
2021-12-08,PG,0.212975
2021-12-08,PYPL,0.17161666666666667
2021-12-08,TSLA,0.2760970588235294
2021-12-08,TSM,0.14056551724137933
2021-12-08,ZS,0.3818
2021-12-09,AAPL,0.17288695652173916
2021-12-09,AMD,0.2270125
2021-12-09,AMZN,0.3205142857142857
2021-12-09,BA,0.6283
2021-12-09,CRM,-0.4753
2021-12-09,DIS,0.0
2021-12-09,META,0.08636666666666667
2021-12-09,MSFT,0.3205142857142857
2021-12-09,NFLX,0.35256666666666664
2021-12-09,NIO,0.3299818181818182
2021-12-09,PG,0.3205142857142857
2021-12-09,PYPL,0.16825
2021-12-09,TSLA,0.10776822429906543
2021-12-09,TSM,0.2595452830188679
2021-12-09,ZS,0.20095
2021-12-10,AAPL,0.11783750000000001
2021-12-10,AMD,0.5481777777777778
2021-12-10,AMZN,-0.2361285714285714
2021-12-10,CRM,0.0
2021-12-10,DIS,0.33335000000000004
2021-12-10,GOOG,0.0
2021-12-10,META,-0.07386000000000001
2021-12-10,MSFT,-0.2361285714285714
2021-12-10,NFLX,-0.29295
2021-12-10,NIO,0.0747375
2021-12-10,PG,-0.2361285714285714
2021-12-10,PYPL,0.28786666666666666
2021-12-10,TSLA,0.22066055045871555
2021-12-10,TSM,0.26522
2021-12-10,ZS,0.2787
2021-12-11,AAPL,0.0826777777777778
2021-12-11,AMD,0.31124999999999997
2021-12-11,AMZN,-0.045933333333333326
2021-12-11,COST,-0.33755
2021-12-11,CRM,0.5557333333333334
2021-12-11,DIS,-0.21945
2021-12-11,GOOG,0.28963333333333335
2021-12-11,INTC,-0.128
2021-12-11,META,-0.05904999999999999
2021-12-11,MSFT,-0.045933333333333326
2021-12-11,NIO,0.056569999999999995
2021-12-11,PG,-0.045933333333333326
2021-12-11,PYPL,0.24565
2021-12-11,TSLA,0.19477746478873234
2021-12-11,TSM,0.24960384615384615
2021-12-11,ZS,0.22974999999999998
2021-12-12,AAPL,0.27948000000000006
2021-12-12,AMD,0.44380000000000003
2021-12-12,AMZN,0.057940000000000005
2021-12-12,CRM,0.41960000000000003
2021-12-12,ENPH,0.7655000000000001
2021-12-12,GOOG,-0.1462
2021-12-12,MSFT,0.057940000000000005
2021-12-12,NIO,0.30872
2021-12-12,PG,0.057940000000000005
2021-12-12,PYPL,-0.008700000000000013
2021-12-12,TSLA,0.15779215686274511
2021-12-12,TSM,0.1740777777777778
2021-12-13,AAPL,0.11772702702702703
2021-12-13,AMD,0.38485555555555556
2021-12-13,AMZN,0.20495
2021-12-13,COST,0.7345
2021-12-13,CRM,-0.296
2021-12-13,DIS,-0.08321428571428571
2021-12-13,GOOG,0.12040000000000001
2021-12-13,KO,0.1759
2021-12-13,META,0.6168
2021-12-13,MSFT,0.20495
2021-12-13,NFLX,0.0
2021-12-13,NIO,0.3680833333333333
2021-12-13,PG,0.20495
2021-12-13,PYPL,-0.296
2021-12-13,TSLA,0.1694893939393939
2021-12-13,TSM,0.1874116279069768
2021-12-13,VZ,-0.7269
2021-12-13,ZS,0.0
2021-12-14,AAPL,0.28795714285714286
2021-12-14,AMD,0.5785
2021-12-14,AMZN,-0.03745
2021-12-14,BA,0.0
2021-12-14,COST,0.0
2021-12-14,DIS,-0.4847
2021-12-14,GOOG,0.3031
2021-12-14,META,0.09453333333333334
2021-12-14,MSFT,-0.03745
2021-12-14,NFLX,-0.1779
2021-12-14,NIO,0.20497777777777781
2021-12-14,PG,-0.03745
2021-12-14,PYPL,0.11542500000000001
2021-12-14,TSLA,0.1389466165413534
2021-12-14,TSM,-0.043529729729729724
2021-12-14,XPEV,0.0
2021-12-14,ZS,-0.13235
2021-12-15,AAPL,0.17306
2021-12-15,AMD,0.25307142857142856
2021-12-15,AMZN,0.2494444444444444
2021-12-15,BA,0.10256666666666668
2021-12-15,COST,0.25
2021-12-15,DIS,0.6259
2021-12-15,ENPH,0.7831
2021-12-15,GOOG,0.3592
2021-12-15,INTC,0.4588
2021-12-15,KO,0.8416
2021-12-15,META,0.28
2021-12-15,MSFT,0.2494444444444444
2021-12-15,NFLX,0.36156666666666665
2021-12-15,NIO,-0.007941176470588226
2021-12-15,PG,0.2494444444444444
2021-12-15,PYPL,0.59034
2021-12-15,TSLA,0.18522156862745104
2021-12-15,TSM,0.32070666666666675
2021-12-15,VZ,0.0
2021-12-15,XPEV,0.0
2021-12-16,AAPL,0.1789722222222222
2021-12-16,AMD,0.5161571428571429
2021-12-16,AMZN,0.3009307692307692
2021-12-16,BA,0.8402
2021-12-16,COST,0.0
2021-12-16,DIS,0.3070333333333333
2021-12-16,GOOG,0.0
2021-12-16,KO,0.0
2021-12-16,META,0.3089
2021-12-16,MSFT,0.3009307692307692
2021-12-16,NFLX,0.8363
2021-12-16,NIO,0.33919
2021-12-16,PG,0.3009307692307692
2021-12-16,PYPL,0.29205
2021-12-16,TSLA,0.21368157894736847
2021-12-16,TSM,0.15428181818181821
2021-12-16,VZ,0.0
2021-12-17,AAPL,0.34686923076923076
2021-12-17,AMD,0.5889666666666667
2021-12-17,AMZN,0.20380000000000004
2021-12-17,BA,0.12890000000000001
2021-12-17,COST,0.4404
2021-12-17,GOOG,0.68485
2021-12-17,KO,-0.02203333333333334
2021-12-17,META,0.3236
2021-12-17,MSFT,0.20380000000000004
2021-12-17,NIO,0.18154117647058826
2021-12-17,PG,0.20380000000000004
2021-12-17,TSLA,0.16675663716814157
2021-12-17,TSM,0.28641874999999994
2021-12-17,XPEV,0.4019
2021-12-17,ZS,0.8271
2021-12-18,AAPL,0.298
2021-12-18,AMD,0.5194333333333333
2021-12-18,AMZN,0.20404285714285716
2021-12-18,COST,0.8932
2021-12-18,DIS,-0.9623
2021-12-18,ENPH,0.6124
2021-12-18,GOOG,0.06815
2021-12-18,INTC,0.8932
2021-12-18,KO,0.8932
2021-12-18,META,0.25196
2021-12-18,MSFT,0.20404285714285716
2021-12-18,NFLX,0.2795666666666667
2021-12-18,NIO,0.24787441860465115
2021-12-18,PG,0.20404285714285716
2021-12-18,PYPL,0.9459
2021-12-18,TSLA,0.23285
2021-12-18,TSM,0.1797
2021-12-18,VZ,0.8932
2021-12-18,XPEV,0.6124
2021-12-18,ZS,0.3712
2021-12-19,AAPL,0.50922
2021-12-19,AMD,0.25435
2021-12-19,AMZN,0.539825
2021-12-19,DIS,0.47665
2021-12-19,GOOG,0.5023
2021-12-19,META,0.2787
2021-12-19,MSFT,0.539825
2021-12-19,NIO,0.3215461538461538
2021-12-19,PG,0.539825
2021-12-19,TSLA,0.2600396825396826
2021-12-19,TSM,0.3151555555555555
2021-12-20,AAPL,0.51445
2021-12-20,AMD,0.6381666666666667
2021-12-20,AMZN,0.14735555555555557
2021-12-20,BA,0.0
2021-12-20,DIS,0.353825
2021-12-20,GOOG,-0.320425
2021-12-20,KO,0.0
2021-12-20,META,0.3601
2021-12-20,MSFT,0.14735555555555557
2021-12-20,NFLX,0.0
2021-12-20,NIO,0.0217375
2021-12-20,PG,0.14735555555555557
2021-12-20,PYPL,0.8047
2021-12-20,TSLA,0.13074215686274507
2021-12-20,TSM,0.2758066666666667
2021-12-21,AAPL,0.46145714285714284
2021-12-21,AMD,0.56278
2021-12-21,AMZN,0.2222
2021-12-21,BA,0.23954999999999999
2021-12-21,DIS,-0.5334
2021-12-21,GOOG,-0.08339999999999999
2021-12-21,META,0.47936666666666666
2021-12-21,MSFT,0.2222
2021-12-21,NIO,0.20493999999999998
2021-12-21,PG,0.2222
2021-12-21,PYPL,0.19590000000000005
2021-12-21,TSLA,0.12226862745098037
2021-12-21,TSM,0.23407499999999995
2021-12-22,AAPL,0.2414666666666667
2021-12-22,AMD,0.41020000000000006
2021-12-22,AMZN,0.1563285714285714
2021-12-22,BA,0.0386
2021-12-22,COST,0.09
2021-12-22,CRM,0.0
2021-12-22,DIS,0.64155
2021-12-22,GOOG,0.4767
2021-12-22,INTC,0.3243
2021-12-22,META,0.269125
2021-12-22,MSFT,0.1563285714285714
2021-12-22,NFLX,0.31835
2021-12-22,NIO,0.26940000000000003
2021-12-22,PG,0.1563285714285714
2021-12-22,TSLA,0.2007520958083832
2021-12-22,TSM,0.14862432432432432
2021-12-22,VZ,-0.5574
2021-12-22,XPEV,0.2263
2021-12-23,AAPL,0.27496363636363635
2021-12-23,AMD,0.514375
2021-12-23,AMZN,0.4318857142857143
2021-12-23,BA,0.0
2021-12-23,CRM,0.6369
2021-12-23,DIS,0.73125
2021-12-23,ENPH,0.6128
2021-12-23,GOOG,0.27566666666666667
2021-12-23,META,0.24245999999999998
2021-12-23,MSFT,0.4318857142857143
2021-12-23,NFLX,0.03153333333333334
2021-12-23,NIO,0.33320555555555553
2021-12-23,PG,0.4318857142857143
2021-12-23,PYPL,0.25516666666666665
2021-12-23,TSLA,0.23225714285714277
2021-12-23,TSM,0.26764166666666667
2021-12-23,XPEV,0.516
2021-12-24,AAPL,0.17751999999999998
2021-12-24,AMZN,0.17878
2021-12-24,BA,0.8974
2021-12-24,CRM,0.3612
2021-12-24,META,0.4716666666666667
2021-12-24,MSFT,0.17878
2021-12-24,NIO,0.39399999999999996
2021-12-24,PG,0.17878
2021-12-24,TSLA,0.30756265060240967
2021-12-24,TSM,0.21555454545454547
2021-12-24,VZ,0.0
2021-12-25,AAPL,-0.0772
2021-12-25,AMD,0.5507875
2021-12-25,AMZN,0.24614999999999998
2021-12-25,GOOG,0.7107
2021-12-25,META,0.14865000000000003
2021-12-25,MSFT,0.24614999999999998
2021-12-25,NIO,0.3661999999999999
2021-12-25,PG,0.24614999999999998
2021-12-25,TSLA,0.5021563636363636
2021-12-25,TSM,0.27795000000000003
2021-12-26,AAPL,0.3705428571428571
2021-12-26,AMD,0.27535454545454546
2021-12-26,AMZN,0.36081818181818187
2021-12-26,BA,0.1591
2021-12-26,COST,0.4404
2021-12-26,DIS,0.391
2021-12-26,ENPH,0.34
2021-12-26,INTC,0.4199
2021-12-26,META,0.18161111111111108
2021-12-26,MSFT,0.36081818181818187
2021-12-26,NFLX,0.05023333333333333
2021-12-26,NIO,0.4123090909090909
2021-12-26,PG,0.36081818181818187
2021-12-26,PYPL,0.17684285714285708
2021-12-26,TSLA,0.20530350877192982
2021-12-26,TSM,0.3694444444444444
2021-12-27,AAPL,0.16208636363636364
2021-12-27,AMD,0.15291666666666667
2021-12-27,AMZN,0.2049909090909091
2021-12-27,COST,0.0
2021-12-27,CRM,0.7096
2021-12-27,DIS,0.03420000000000001
2021-12-27,ENPH,0.7096
2021-12-27,GOOG,0.4707
2021-12-27,META,0.2406909090909091
2021-12-27,MSFT,0.2049909090909091
2021-12-27,NFLX,0.2202
2021-12-27,NIO,0.22860769230769232
2021-12-27,PG,0.2049909090909091
2021-12-27,PYPL,0.53495
2021-12-27,TSLA,0.17956896551724147
2021-12-27,TSM,0.3636285714285715
2021-12-27,VZ,0.0
2021-12-27,ZS,0.2023
2021-12-28,AAPL,0.2005761904761905
2021-12-28,AMD,0.212
2021-12-28,AMZN,0.12326666666666668
2021-12-28,BA,-0.12125
2021-12-28,COST,0.0
2021-12-28,DIS,0.22646666666666668
2021-12-28,GOOG,0.31292857142857144
2021-12-28,INTC,0.0
2021-12-28,META,0.17267999999999997
2021-12-28,MSFT,0.12326666666666668
2021-12-28,NFLX,0.5049166666666667
2021-12-28,NIO,0.27254285714285714
2021-12-28,PG,0.12326666666666668
2021-12-28,PYPL,-0.07362500000000001
2021-12-28,TSLA,0.23349523809523806
2021-12-28,TSM,0.16175897435897438
2021-12-29,AAPL,0.2209375
2021-12-29,AMD,0.4053714285714286
2021-12-29,AMZN,0.10137499999999999
2021-12-29,BA,0.4588
2021-12-29,COST,0.3715
2021-12-29,CRM,0.9236
2021-12-29,DIS,0.27576
2021-12-29,GOOG,0.7925333333333334
2021-12-29,KO,0.9205
2021-12-29,META,0.21930000000000002
2021-12-29,MSFT,0.10137499999999999
2021-12-29,NFLX,0.27815
2021-12-29,NIO,0.33203571428571416
2021-12-29,PG,0.10137499999999999
2021-12-29,PYPL,0.4074
2021-12-29,TSLA,0.13090838323353296
2021-12-29,TSM,0.18490555555555555
2021-12-29,VZ,0.0
2021-12-29,XPEV,0.5927
2021-12-30,AAPL,0.314175
2021-12-30,AMD,0.4235
2021-12-30,AMZN,0.20063076923076922
2021-12-30,BA,0.2023
2021-12-30,COST,-0.022175
2021-12-30,CRM,0.12802857142857144
2021-12-30,DIS,0.1417818181818182
2021-12-30,GOOG,0.11594166666666667
2021-12-30,KO,0.875
2021-12-30,META,0.4215
2021-12-30,MSFT,0.20063076923076922
2021-12-30,NFLX,0.0772
2021-12-30,NIO,0.25506315789473694
2021-12-30,PG,0.20063076923076922
2021-12-30,PYPL,0.34735
2021-12-30,TSLA,0.1162617886178862
2021-12-30,TSM,0.28920869565217383
2021-12-30,XPEV,0.5505333333333334
2021-12-30,ZS,0.5232
2021-12-31,AAPL,0.10137999999999998
2021-12-31,AMD,0.2911
2021-12-31,AMZN,0.39136153846153854
2021-12-31,CRM,0.26913333333333334
2021-12-31,DIS,0.15186666666666668
2021-12-31,GOOG,0.18008333333333335
2021-12-31,META,0.3124857142857143
2021-12-31,MSFT,0.39136153846153854
2021-12-31,NFLX,0.3612
2021-12-31,NIO,0.4885125
2021-12-31,PG,0.39136153846153854
2021-12-31,PYPL,0.71675
2021-12-31,TSLA,0.16684140625
2021-12-31,TSM,0.4588363636363635
2021-12-31,XPEV,0.0
2022-01-01,AAPL,0.3039375
2022-01-01,AMD,0.25605
2022-01-01,AMZN,0.3593916666666666
2022-01-01,BA,0.128
2022-01-01,DIS,0.40058000000000005
2022-01-01,ENPH,0.4588
2022-01-01,GOOG,0.3645
2022-01-01,INTC,0.0
2022-01-01,META,0.47881999999999997
2022-01-01,MSFT,0.3593916666666666
2022-01-01,NFLX,0.1909
2022-01-01,NIO,0.20065769230769231
2022-01-01,PG,0.3593916666666666
2022-01-01,PYPL,0.9612
2022-01-01,TSLA,0.2447434782608695
